expression,reading,meaning,tags,guid
ミセス,ミセス,太太。,JLPT_1 JLPT,FN(%bDaCYE
見せびらかす,みせびらかす,炫耀，炫耀,JLPT_1 JLPT,vp0up+%&~4
見せ物,みせもの,展覽，展覽,JLPT_1 JLPT,Cc24XA|;u.
溝,みぞ,溝渠，排水，排水溝，間隙,JLPT_1 JLPT,"k,R(3N{_j9"
満たす,みたす,為了滿足，結識，填補，實現,JLPT_1 JLPT,B44j~=|$C}
乱す,みだす,扔掉秩序，混亂，打擾,JLPT_1 JLPT,C%T3isV/48
乱れる,みだれる,感到困惑，無序，被打擾,JLPT_1 JLPT,KLJg{.X@t^
未知,みち,尚不清楚,JLPT_1 JLPT,LJ513rxoTO
身近,みぢか,靠近一個靠近一個熟悉的人,JLPT_1 JLPT,bkRa/9L=lh
導く,みちびく,被指導，要顯示,JLPT_1 JLPT,"A,UwJ4E[I_"
密集,みっしゅう,人群，近距離構造，密集,JLPT_1 JLPT,iiclZ|l}Fq
密接,みっせつ,連接，親密，親密,JLPT_1 JLPT,o{R4~BmT^x
密度,みつど,密度,JLPT_1 JLPT,t`MF+}P~d:
見積もり,みつもり,估計，引號,JLPT_1 JLPT,KD?@iY>SQH
未定,みてい,尚未固定，不確定，待處理,JLPT_1 JLPT,Q}7[YRL|?=
見通し,みとおし,透視，毫無開創的觀點，前景,JLPT_1 JLPT,hHCL?CdIG]
見なす,みなす,考慮到，考慮,JLPT_1 JLPT,E8w4wKW7Y]
源,みなもと,來源，原點,JLPT_1 JLPT,zO=gu0Zqs*
見習う,みならう,跟隨他人的例子,JLPT_1 JLPT,p&yDgKca2!
身なり,みなり,個人外觀,JLPT_1 JLPT,s|<m`9tUtv
峰,みね,山峰，山脊,JLPT_1 JLPT,wx-mVJq6fi
身の上,みのうえ,一個人的未來，一個人的福利，一個人的個人歷史,JLPT_1 JLPT,j-p$+}.^ac
見逃す,みのがす,錯過，忽視，整個,JLPT_1 JLPT,IsG@e1nb*B
身の回り,みのまわり,一個人的外表，個人物品,JLPT_1 JLPT,"[(&,B0kXN"
見計らう,みはからう,自行決定,JLPT_1 JLPT,"z8AN&Zq,!-"
見晴らし,みはらし,看法,JLPT_1 JLPT,h3a00LHX8h
身振り,みぶり,手勢,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.11,Lm.Fj=%/7a
脈,みゃく,脈衝,JLPT_1 JLPT,C|`|>zxQM+
ミュージック,ミュージック,音樂,JLPT_1 JLPT,t9mG6QGvsw
未練,みれん,揮之不去的感情，依戀，遺憾,JLPT_1 JLPT,B=cwZ~017_
見渡す,みわたす,查看調查（場景），以廣泛的了解,JLPT_1 JLPT,x&]mO6(]ee
民宿,みんしゅく,為遊客提供住宿和餐點的私人房屋,JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,yy/1y<3;Yk
民族,みんぞく,人，種族,JLPT_1 JLPT,p>p/|sT6Jg
民俗,みんぞく,民間習俗,JLPT_1 JLPT,M(tc2N/}z{
無意味,むいみ,胡說八道，沒有意義,JLPT_1 JLPT,B9C6%m[4lF
ムード,ムード,情緒,JLPT_1 JLPT,JZzdb{.Zc^
無口,むくち,沉默,JLPT_1 JLPT,z:Ts^0TQ4#
婿,むこ,女婿,JLPT_1 JLPT,bX1GlIQN8L
無効,むこう,無效，無效，無法使用,JLPT_1 JLPT,EqE:ixA-k+
無言,むごん,沉默,JLPT_1 JLPT,fZ{o?TF{7B
無邪気,むじゃき,純真，簡單,JLPT_1 JLPT,L)xB!4E<k?
むしる,むしる,採摘，挑選，撕裂,JLPT_1 JLPT,.d8S>K-=k
結び,むすび,結束，結論，聯盟,JLPT_1 JLPT,d{_<>*~x%J
結び付き,むすびつき,連接，關係,JLPT_1 JLPT,"O3KGVopE,2"
結び付く,むすびつく,要連接或相關，一起加入,JLPT_1 JLPT,EMFAQ1Kh)m
結び付ける,むすびつける,結合，連接，綁紮，與一個結連接,JLPT_1 JLPT,fRB2/x*X`A
無線,むせん,無線，收音機,JLPT_1 JLPT,y?)Jdm`O>c
無駄遣い,むだづかい,浪費錢，浪費金錢,JLPT_1 JLPT Genki_Ln.22 Genki,"O?A,`d=isH"
無断,むだん,未經許可，恕不另行通知,JLPT_1 JLPT,I$Ua7qpQZH
無知,むち,無知,JLPT_1 JLPT,g+^m*mx.<r
無茶,むちゃ,荒謬，不合理,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,AEYrHxjg#f
無茶苦茶,むちゃくちゃ,困惑，混亂，混雜，不合理,JLPT_1 JLPT,KCqc4.UxPr
空しい,むなしい,空置，徒勞，徒勞,JLPT_1 JLPT,P|:1(IV_+~
無念,むねん,chagrin，後悔,JLPT_1 JLPT,b;piP^Vw+j
無能,むのう,效率低下，無能,JLPT_1 JLPT,izu(:0$`9@
無闇に,むやみに,不合理，荒謬，隨機,JLPT_1 JLPT,N)&c#LP7Bq
無用,むよう,毫無用處，不必要,JLPT_1 JLPT,"Oc`U#P0i,-"
斑,むら,不平衡，不一致，不規則性,JLPT_1 JLPT,ejP4z=)m?O
群がる,むらがる,蜂擁而至，聚集,JLPT_1 JLPT,vyc%)s7Efv
無論,むろん,當然，自然,JLPT_1 JLPT,I(9V_xrT80
名産,めいさん,著名的產品,JLPT_1 JLPT,KN>?5r|..h
名称,めいしょう,姓名,JLPT_1 JLPT,P!9gSFK*GV
命中,めいちゅう,熱門,JLPT_1 JLPT,Qq0/BP{lJ:
明白,めいはく,顯而易見，清晰,JLPT_1 JLPT,g|K4[<><hX
名簿,めいぼ,名稱註冊,JLPT_1 JLPT,xkhYhi]K-$
名誉,めいよ,榮譽，信用，聲望,JLPT_1 JLPT,PiLIi1%_ER
明瞭,めいりょう,明晰,JLPT_1 JLPT,"s[dks,f=+A"
明朗,めいろう,明亮，清晰，開朗,JLPT_1 JLPT,Kzdx<dR.%]
メーカー,メーカー,製造商,JLPT_1 JLPT,r)Eust:VuL
目方,めかた,重量,JLPT_1 JLPT,"unS}*nsB,_"
恵み,めぐみ,祝福,JLPT_1 JLPT,gdikXkV`X<
恵む,めぐむ,祝福，表達憐憫,JLPT_1 JLPT,u_D+Zdxyy/
目覚しい,めざましい,輝煌，出色,JLPT_1 JLPT,"z8UKuy,l`d"
目覚める,めざめる,醒來,JLPT_1 JLPT,~I1tdEiJ_
召す,めす,打電話，發送，穿上,JLPT_1 JLPT,K%!n2|&<A0
雌,めす,雌性（動物）,JLPT_1 JLPT,EW)C>Dc!w6
目付き,めつき,看，眼睛的表達，眼睛,JLPT_1 JLPT,MWZLbZ@^R+
滅亡,めつぼう,倒下，崩潰，破壞,JLPT_1 JLPT,"v,{^w}Wj5u"
メディア,メディア,媒體,JLPT_1 JLPT,A?+IR*&l/Z
目途,めど,目標，前景,JLPT_1 JLPT,iewKY)jVg]
目盛,めもり,比例，等級,JLPT_1 JLPT,"q0F+,vU3vc"
メロディー,メロディー,旋律,JLPT_1 JLPT,coHp=(F!o=
面会,めんかい,面試,JLPT_1 JLPT,QB;1.39?j>
免除,めんじょ,豁免，免責，出院,JLPT_1 JLPT,ro}g@BYFqK
面する,めんする,面對，看,JLPT_1 JLPT,oK/f+%co{~
面目,めんぼく,臉，榮譽，聲譽,JLPT_1 JLPT,xl=a%LW1Mr
面目,めんもく,臉，榮譽，聲譽,JLPT_1 JLPT,p4D(kkU&Ya
～網,～もう,〜網絡,JLPT_1 JLPT,"kks{,EwPh"
設ける,もうける,創建，建立,JLPT_1 JLPT,MQGAfGCn2s
申し入れる,もうしいれる,建議，建議,JLPT_1 JLPT,A!/~oWN34l
申込,もうしこみ,申請，請求，建議,JLPT_1 JLPT,iTX<OH$n{u
申出,もうしで,請求，要求，報告,JLPT_1 JLPT,"v,YJy~@#5$"
申し出る,もうしでる,向我報告建議,JLPT_1 JLPT,o$K|y3;=)!
申し分,もうしぶん,異議，缺點,JLPT_1 JLPT,GNY9])J3>&
盲点,もうてん,盲點,JLPT_1 JLPT,m.:>Z[agNy
猛烈,もうれつ,暴力，強烈，憤怒,JLPT_1 JLPT,yLUeQW5(ZA
モーテル,モーテル,汽車旅館,JLPT_1 JLPT,mg2c}$GoZg
もがく,もがく,掙扎，蠕動，不耐煩,JLPT_1 JLPT,C7rE2*5O^8
目録,もくろく,目錄，目錄，列表,JLPT_1 JLPT,uL+agcp`WN
目論見,もくろみ,計劃，計劃，意圖,JLPT_1 JLPT,c9iE`D<`%d
模型,もけい,模特，虛擬，馬奎特,JLPT_1 JLPT,ed!.{WEf4?
模索,もさく,摸索（用於）,JLPT_1 JLPT,"B4,c<+ikaa"
もしかして,もしかして,也許，可能,JLPT_1 JLPT,w5+%$rMA:M
もしくは,もしくは,或者，否則,JLPT_1 JLPT,f24/]y_t7c
もたらす,もたらす,帶來，接受，帶來,JLPT_1 JLPT,k=cp%Lr}Pw
持ち切り,もちきり,熱門話題，談論小鎮,JLPT_1 JLPT,Q~!SFE+j1*
目下,もっか,目前，現在,JLPT_1 JLPT,J1]`GmmTSp
専ら,もっぱら,完全，完全，完全,JLPT_1 JLPT,tu&L<v;Fqv
もてなす,もてなす,娛樂，歡迎,JLPT_1 JLPT,K@A<3)}2cZ
もてる,もてる,受歡迎，很受歡迎,JLPT_1 JLPT,K^XraA[CV!
モニター,モニター,（計算機）監視器,JLPT_1 JLPT,ztCrx#(s0[
物好き,ものずき,（閒置）好奇心,JLPT_1 JLPT,Rb?3(vt:f>
物足りない,ものたりない,不滿意，不滿意,JLPT_1 JLPT,KI9JcrBw_2
もはや,もはや,現在已經了,JLPT_1 JLPT,fZ`+BeK9z~
模範,もはん,模型，示例,JLPT_1 JLPT,Mau9*C?C72
模倣,もほう,模仿，複製,JLPT_1 JLPT,yUL<]q3$8n
もめる,もめる,不同意，爭議,JLPT_1 JLPT,v(j?vVE;el
股,もも,大腿，股骨,JLPT_1 JLPT,G_TQ_^K>(0
腿,もも,大腿，股骨,JLPT_1 JLPT,Fl0F`YIkpg
催す,もよおす,舉行（會議），給（晚餐）,JLPT_1 JLPT,qKmEag$Qr@
漏らす,もらす,讓洩漏，揭示,JLPT_1 JLPT,k!U%{2y7j|
盛り上がる,もりあがる,喚起，膨脹，上升,JLPT_1 JLPT,g[M=aCpEE[
漏る,もる,洩漏，用完,JLPT_1 JLPT,ke69%r#AD.
漏れる,もれる,洩漏，逃脫，過濾掉,JLPT_1 JLPT,f:|ir!hLeQ
脆い,もろい,脆弱，脆弱，溫柔,JLPT_1 JLPT,m7?rDT~~db
もろに,もろに,完全，完全，身體,JLPT_1 JLPT,K3fu7*E_vY
矢,や,箭,JLPT_1 JLPT,uA$qbca=&2
野外,やがい,田野，郊區，露天，郊區,JLPT_1 JLPT,"gD=,$2gpm|"
～薬,～やく,藥物,JLPT_1 JLPT,O.[e|Y6E?j
夜具,やぐ,寢具,JLPT_1 JLPT,EFUa$D)qGB
役職,やくしょく,職位，管理職位，官方職位,JLPT_1 JLPT,o1K=ON/OTS
役場,やくば,市政廳,JLPT_1 JLPT,g(k9.|^KSZ
やけに,やけに,當然，非常,JLPT_1 JLPT,tyF=qET&O!
屋敷,やしき,大廈,JLPT_1 JLPT,kyE@%cV[?g
養う,やしなう,向後，維持，耕種,JLPT_1 JLPT,neyyq^bU/c
野心,やしん,野心，志向,JLPT_1 JLPT,n<1rbhOoTc
安っぽい,やすっぽい,廉價的，雜草,JLPT_1 JLPT,q./Z7LJ%[7
休める,やすめる,休息，暫停，救濟,JLPT_1 JLPT,JqF3vGaVV
野生,やせい,荒野,JLPT_1 JLPT,Fy^pVCXg]$
奴,やつ,（vulg。）夥伴，蓋伊，小伙子,JLPT_1 JLPT,"zof3FA<N,u"
闇,やみ,黑暗，陰暗，非法,JLPT_1 JLPT,s|4s:5(PD;
病む,やむ,生病，生病,JLPT_1 JLPT,H5M2j-I:6B
ややこしい,ややこしい,令人困惑，糾結，複雜，複雜,JLPT_1 JLPT,ICemn<#!-X
やりとおす,やりとおす,進行，實現，完成,JLPT_1 JLPT,J/n?:UTJiF
やりとげる,やりとげる,完成,JLPT_1 JLPT,pEIG3P~OVf
和らげる,やわらげる,軟化，適度，緩解,JLPT_1 JLPT,kl6br!q.AY
ヤング,ヤング,年輕的,JLPT_1 JLPT,"gk{d%L,)K+"
～油,～ゆ,〜油,JLPT_1 JLPT,QcD#WpcqE6
優位,ゆうい,優勢，優勢，優越性,JLPT_1 JLPT,kt30`|;>Vo
憂鬱,ゆううつ,抑鬱，憂鬱,JLPT_1 JLPT,oT|*}x?p{D
有益,ゆうえき,有益，有利可圖,JLPT_1 JLPT,B/K9zqnWV+
優越,ゆうえつ,至高無上，優勢，優於,JLPT_1 JLPT,J@3^J2[Dqz
勇敢,ゆうかん,英勇，英雄主義，勇敢,JLPT_1 JLPT,ij|^m_ZF8l
夕暮れ,ゆうぐれ,晚上（晚上）暮光,JLPT_1 JLPT,xn0Tp1JH0v
融資,ゆうし,融資，貸款,JLPT_1 JLPT,G&m_H=N/D;
有する,ゆうする,擁有，被賦予,JLPT_1 JLPT,vkF;K$-{=^
優勢,ゆうせい,優越，優勢，優勢,JLPT_1 JLPT,L0nx>W(-e+
優先,ゆうせん,偏好，優先級,JLPT_1 JLPT,l)|YgL5_SN
誘導,ゆうどう,指導，領導，誘因,JLPT_1 JLPT,uG_U[CknG5
融通,ゆうずう,適應性，多功能性，財務,JLPT_1 JLPT,n>A>S2P-0$
優美,ゆうび,恩典，精緻，優雅,JLPT_1 JLPT,}Ap|`a2gY
有望,ゆうぼう,良好的前景，充滿希望，有希望,JLPT_1 JLPT,oFsPf~4K.z
遊牧,ゆうぼく,游牧,JLPT_1 JLPT,gJX#eMq!5y
夕焼け,ゆうやけ,日落,JLPT_1 JLPT,H_x[IPS7*X
有力,ゆうりょく,影響力，突出；有效,JLPT_1 JLPT,uhNbfXeT%o
幽霊,ゆうれい,幽靈，幽靈，幻影,JLPT_1 JLPT,d6/M)isa9B
誘惑,ゆうわく,誘惑，誘惑，誘餌,JLPT_1 JLPT,hy!Cy1YJLH
故,ゆえ,原因，原因，情況,JLPT_1 JLPT,h8UChh;E+0
歪む,ゆがむ,要彎曲，被歪曲，被扭曲,JLPT_1 JLPT,O/sWb*b+n=
揺さぶる,ゆさぶる,搖晃，震動，搖滾，擺動,JLPT_1 JLPT,o>L:}zi#N(
濯ぐ,ゆすぐ,沖洗，洗淨,JLPT_1 JLPT,z.SPsly;Tq
ゆとり,ゆとり,儲備，富裕，時間（備用時間）,JLPT_1 JLPT,NS_6$;R>$L
ユニーク,ユニーク,獨特的,JLPT_1 JLPT,E5Uv4)V5=f
ユニフォーム,ユニフォーム,制服,JLPT_1 JLPT,n$7/R&Ww((
指差す,ゆびさす,指向,JLPT_1 JLPT,AE`Cr+k?sb
弓,ゆみ,弓,JLPT_1 JLPT,mG05Jx(c4U
揺らぐ,ゆらぐ,擺動，搖擺，搖晃,JLPT_1 JLPT,zGZf|<JX8y
緩む,ゆるむ,放鬆，放鬆,JLPT_1 JLPT,m#?_Dh<o@V
緩める,ゆるめる,放鬆，放慢腳步,JLPT_1 JLPT,RfPhr}DF_M
緩やか,ゆるやか,寬容,JLPT_1 JLPT,"jM`-s,o~rY"
要因,よういん,主要因素，主要原因,JLPT_1 JLPT,"PDhRFT[0+,"
溶液,ようえき,解決方案,JLPT_1 JLPT,"r|,.l+IJQ{"
用件,ようけん,商業,JLPT_1 JLPT,C-)X0ioICv
養護,ようご,保護，護理，防護護理,JLPT_1 JLPT,N|{MY>0Lab
用紙,ようし,一種形式,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.3,bG0P/-5o6f
様式,ようしき,樣式，形式，圖案,JLPT_1 JLPT,xVY.ZL|vDW
要する,ようする,要求，需要，服用,JLPT_1 JLPT,P^j;$V:Pev
要請,ようせい,索賠，需求，請求，申請,JLPT_1 JLPT,"Dy@,)<4%*N"
様相,ようそう,方面,JLPT_1 JLPT,jpni?rjeGN
用品,ようひん,文章，供應，零件,JLPT_1 JLPT,M7dV_3mZ.d
洋風,ようふう,西方風格,JLPT_1 JLPT,tBk{]R??>Z
用法,ようほう,方向，使用規則,JLPT_1 JLPT,NFkcD+Ao.H
要望,ようぼう,需求，要求,JLPT_1 JLPT,B{KHwh(BxM
余暇,よか,休閒，休閒時間，業餘時間,JLPT_1 JLPT,u`/)9|k2cq
予感,よかん,臨時，預感,JLPT_1 JLPT,CdRj.vDXXz
余興,よきょう,側面表演，娛樂,JLPT_1 JLPT,se@{9}ijE~
預金,よきん,存款，銀行帳戶,JLPT_1 JLPT,AT=*3Iv8cw
欲,よく,貪婪，想要,JLPT_1 JLPT,wL1+)L#<Om
抑圧,よくあつ,克制，壓迫，壓制,JLPT_1 JLPT,b!*U/^@Y/m
浴室,よくしつ,浴室，洗澡,JLPT_1 JLPT,H)~?~hPVN<
抑制,よくせい,控制，克制，抑制,JLPT_1 JLPT,H)Ghd^1QF6
欲深い,よくふかい,貪婪的,JLPT_1 JLPT,e?a3SOn$}u
欲望,よくぼう,慾望，食慾,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o.og0WiUHF
避ける,よける,避免（與物理接觸；阻止，避免,JLPT_1 JLPT,w}V+UOhCI~
予言,よげん,預測，承諾，預後,JLPT_1 JLPT,H_Z4P-@?E;
横綱,よこづな,相撲大冠軍,JLPT_1 JLPT,P#D)i6dV;s
汚れ,よごれ,污垢，污垢,JLPT_1 JLPT,"jq?[h<.nx,"
よし (かん),よし (かん),好的！,JLPT_1 JLPT,u5UVAmt|+p
良し,よし,好的！,JLPT_1 JLPT,ze3SZ]}-(^
善し悪し,よしあし,好是壞，優點或缺點，質量,JLPT_1 JLPT,ub0?2]DZCo
余所見,よそみ,看著，看著,JLPT_1 JLPT,rQWf8.vXBd
余地,よち,地點，房間，邊距,JLPT_1 JLPT,cFUuXOAAN@
よって (よりどころ),よって (よりどころ),因此，因此,JLPT_1 JLPT,Jty=:!ShWn
与党,よとう,政府黨（統治）政府，政府,JLPT_1 JLPT,Pjs4V/6-Tk
呼び止める,よびとめる,向下標記,JLPT_1 Intermediate_Japanese_Ln.6 JLPT Intermediate_Japanese,oQ(`IiM1(t
夜更し,よふかし,熬夜，保持很晚,JLPT_1 JLPT,b2@Q&QWM~Z
夜更け,よふけ,深夜,JLPT_1 JLPT,EAa.IIVk2{
余程,よほど,非常，很大程度上,JLPT_1 JLPT,r:W.A5F_=m
読み上げる,よみあげる,大聲朗讀（清楚），打電話,JLPT_1 JLPT,c2W8@Ns@MB
～寄り,～より,接近〜（例如，北部向東）,JLPT_1 JLPT,AF4/UYB9T5
寄り掛かる,よりかかる,依靠，傾斜，傾斜，依靠，依靠,JLPT_1 JLPT,n>&m--dPQu
世論,よろん,輿論,JLPT_1 JLPT,gryKv+N</S
弱る,よわる,削弱，陷入困境，被衰減,JLPT_1 JLPT,K>FuuD!+>/
来場,らいじょう,出勤,JLPT_1 JLPT,o#f@&YbcYY
ライス,ライス,米,JLPT_1 JLPT,q#0OB)RX;*
酪農,らくのう,奶牛場,JLPT_1 JLPT,ym$h5c;ttT
落下,らっか,跌倒，下來,JLPT_1 JLPT,A7]wCr6wWL
楽観,らっかん,樂觀,JLPT_1 JLPT,k~>dbLQz-7
ランプ,ランプ,燈;坡道,JLPT_1 JLPT,C!7~*Q0J*S
濫用,らんよう,濫用，濫用，多餘,JLPT_1 JLPT,CFNU<F}Co&
リード,リード,帶領;蘆葦,JLPT_1 JLPT,f;Gy:Z95DB
理屈,りくつ,理論，原因,JLPT_1 JLPT,"Mh,Xn3W#yG"
利子,りし,利息（銀行）,JLPT_1 JLPT,AEJ.8_NM:H
利潤,りじゅん,利潤，回報,JLPT_1 JLPT,LuA(&F@>8^
理性,りせい,理性，感覺,JLPT_1 JLPT,hFk%V[}poF
利息,りそく,利息（銀行）,JLPT_1 JLPT,jiW}gvaFbu
立体,りったい,固體,JLPT_1 JLPT,c$*Ro:kj?0
立方,りっぽう,立方體,JLPT_1 JLPT,f~_S5!(=mz
立法,りっぽう,立法，立法,JLPT_1 JLPT,Ap&ba>BFUP
利点,りてん,優勢，贊成,JLPT_1 JLPT,tXy6bul-X8
略奪,りゃくだつ,搶劫，搶劫，搶劫,JLPT_1 JLPT,gDxp+5=#Xg
略語,りゃくご,縮寫，首字母縮寫,JLPT_1 JLPT,K>oKmQ]kga
流通,りゅうつう,貨幣或商品的發行，分配,JLPT_1 JLPT,H5O$EOa.I6
領域,りょういき,區域，地區，地區,JLPT_1 JLPT,HiA.[31{b|
了解,りょうかい,理解，同意，理解,JLPT_1 JLPT,kxhJ=)Od=Q
領海,りょうかい,領土,JLPT_1 JLPT,MB@]yC;xab
両極,りょうきょく,四肢，北極和南極,JLPT_1 JLPT,I]j83bI=8Q
良好,りょうこう,有利，令人滿意,JLPT_1 JLPT,d:q8$rI;Jz
良識,りょうしき,良好的感覺,JLPT_1 JLPT,g^(nW>D*vj
良質,りょうしつ,優質，卓越的質量,JLPT_1 JLPT,nVu=s-lEz|
了承,りょうしょう,致謝，理解,JLPT_1 JLPT,j]m*irzgE:
良心,りょうしん,良心,JLPT_1 JLPT,I#~pygL#h!
領地,りょうち,領土,JLPT_1 JLPT,y}6|eQ/0%E
領土,りょうど,領土，財產,JLPT_1 JLPT,xYhB+8`@i2
両立,りょうりつ,兼容性，共存，站在一起,JLPT_1 JLPT,p7by!eTW@3
旅客,りょかく,乘客,JLPT_1 JLPT,I8wSM=gOtR
旅券,りょけん,護照,JLPT_1 JLPT,u/udi_w#M!
履歴,りれき,個人歷史，背景，日誌,JLPT_1 JLPT,lgw@;Sby)x
理論,りろん,理論,JLPT_1 JLPT,Kkq/Vwo|)`
林業,りんぎょう,林業,JLPT_1 JLPT,l$qH?E<2YH
類,るい,善良，班級，家庭,JLPT_1 JLPT,o&+Ivn(%oO
類推,るいすい,類比,JLPT_1 JLPT,MG!~-T=}_S
類似,るいじ,類似,JLPT_1 JLPT,l=?07xJqV=
ルーズ,ルーズ,鬆動的,JLPT_1 JLPT,t;l^jLhRxc
冷酷,れいこく,殘酷，冷痛，無情,JLPT_1 JLPT,Gpei)G)?`V
冷蔵,れいぞう,冷藏,JLPT_1 JLPT,"IYaX-(,sbM"
冷淡,れいたん,冷靜，冷漠,JLPT_1 JLPT,Q5Ez[qRMa0
レース,レース,種族;蕾絲,JLPT_1 JLPT,kxs-fAUJum
レギュラー,レギュラー,常規的,JLPT_1 JLPT,"f@``;g,,Yd"
レッスン,レッスン,課,JLPT_1 JLPT,JfvUf_?9-:
レディー,レディー,女士,JLPT_1 JLPT,p!9sykDKO0
レバー,レバー,槓桿;肝,JLPT_1 JLPT,Ml*IZFZKKl
恋愛,れんあい,愛，浪漫,JLPT_1 JLPT,"g0Js_zq8,k"
バッテリー,バッテリー,電池,JLPT_1 JLPT,p?ZvzxPq%b
バット,バット,蝙蝠，增值稅,JLPT_1 JLPT,Q^}DTOnkl|
発病,はつびょう,攻擊，生病,JLPT_1 JLPT,BvVN^85[N;
初耳,はつみみ,第一次聽到的東西,JLPT_1 JLPT,DQ%JLcfuZZ
果て,はて,末端，肢體，極限,JLPT_1 JLPT,"b57,px8J*K"
果てる,はてる,結束，要完成，精疲力盡,JLPT_1 JLPT,"bAff*:bf*,"
ばてる,ばてる,精疲力盡，磨損,JLPT_1 JLPT,r>0SmD(F4h
パトカー,パトカー,巡邏車,JLPT_1 JLPT,"EO|xx2G2G,"
甚だ,はなはだ,非常，非常，非常,JLPT_1 JLPT,OQgv[Rp`!?
華々しい,はなばなしい,輝煌，宏偉，壯觀,JLPT_1 JLPT,v^@Rm/*uYq
花びら,はなびら,（花）花瓣,JLPT_1 JLPT,gVEobi&glz
華やか,はなやか,輝煌，華麗，佛羅里德,JLPT_1 JLPT,b*1sjY=VE6
阻む,はばむ,阻止某人做，停止，反對,JLPT_1 JLPT,KW0lr0LPyk
浜,はま,海灘，海濱,JLPT_1 JLPT,gaeewOTy8/
浜辺,はまべ,海灘，前沿,JLPT_1 JLPT,AL_W(0hn&V
はまる,はまる,進入，進入，適應，適應，適合，適合,JLPT_1 JLPT,key3o7$aM}
早める,はやめる,加速，快速，加速,JLPT_1 JLPT,hS]svbo-ig
腹立ち,はらだち,憤怒,JLPT_1 JLPT,p.*AhT>Yg8
原っぱ,はらっぱ,開放田，空地，平原,JLPT_1 JLPT,BF1(%i;>nB
はらはら,はらはら,感到緊張,JLPT_1 JLPT,m<Y%mFA4zS
ばらまく,ばらまく,傳播，散射,JLPT_1 JLPT,wmN`A*3CG)
張り紙,はりがみ,注意，海報,JLPT_1 JLPT,BB7%DI+bc=
遥か,はるか,遠，遙遠，遙遠,JLPT_1 JLPT,fUD7d;W?9R
破裂,はれつ,爆炸，破裂，破裂,JLPT_1 JLPT,"b^2,E+JYkn"
腫れる,はれる,膨脹（從炎症，變得腫脹）,JLPT_1 JLPT,z8C-Q:96;k
繁栄,はんえい,繁榮，繁榮，繁榮,JLPT_1 JLPT,nH@_ep+1}j
版画,はんが,藝術印刷,JLPT_1 JLPT,sBPn!C6|$0
ハンガー,ハンガー,（外套）衣架,JLPT_1 JLPT,HNMn){L;p@
反感,はんかん,反感，起義，敵意,JLPT_1 JLPT,KAT#$^~N=[
反響,はんきょう,迴聲，迴響，反感,JLPT_1 JLPT,(!Sbp/Ryc
パンク,パンク,穿刺，破裂；朋克,JLPT_1 JLPT,LzYO%D<&Ei
反撃,はんげき,反攻擊，反攻，反駁,JLPT_1 JLPT,BBy/kmWv|!
判決,はんけつ,司法決定，判斷，判決，法令,JLPT_1 JLPT,K@f^#cZ5Q`
反射,はんしゃ,反思，混響,JLPT_1 JLPT,LDqIUH^=vr
繁盛,はんじょう,繁榮，繁榮，繁榮,JLPT_1 JLPT,oD{V&C=!wS
繁殖,はんしょく,繁殖，繁殖,JLPT_1 JLPT,Gps#@ydvak
反する,はんする,與不一致，反對，矛盾,JLPT_1 JLPT,fVrr[FObH2
判定,はんてい,判斷，決策，獎勵，判決,JLPT_1 JLPT,l.y^yE`fLF
万人,ばんにん,所有人，每個人，10000人,JLPT_1 JLPT,gTmA]f8[{J
晩年,ばんねん,（一個人）去年,JLPT_1 JLPT,DKi7Lij}b#
反応,はんのう,反應，反應,JLPT_1 JLPT,tmAeij8aDL
万能,ばんのう,全能，全能，無所不能,JLPT_1 JLPT,z`.g9zaN?
半端,はんぱ,片段，分數，不完整,JLPT_1 JLPT,eK}21?Q<uQ
反発,はんぱつ,排斥，反彈，反對,JLPT_1 JLPT,rHA_.Kqp5U
反乱,はんらん,叛亂，起義，起義,JLPT_1 JLPT,"JJB,BD9|0D"
氾濫,はんらん,溢出，洪水,JLPT_1 JLPT,"Im~yS%,7(E"
美,び,美麗,JLPT_1 JLPT,Oi9jkr_JC
ひいては,ひいては,不僅……而且，除了,JLPT_1 JLPT,jOz98=%a=I
ビールス,ビールス,病毒,JLPT_1 JLPT,k4c<|hYsN{
控室,ひかえしつ,候診室,JLPT_1 JLPT,y&_T~x>Y8R
控える,ひかえる,退縮；做筆記,JLPT_1 JLPT,v:A0($lqMw
悲観,ひかん,悲觀，失望,JLPT_1 JLPT,b5j5UZJ)]S
引き上げる,ひきあげる,退出，離開，退出,JLPT_1 JLPT,N^;oc:0[e;
率いる,ひきいる,領導，矛頭（一個小組），指揮（部隊）,JLPT_1 JLPT,puJ9X.qkPt
引き起こす,ひきおこす,引起,JLPT_1 JLPT,wH2wMsnzkj
引下げる,ひきさげる,下拉，降低，減少，退出,JLPT_1 JLPT,M7FZ16-#)F
引きずる,ひきずる,拖動，拉動，延長,JLPT_1 JLPT,qTp%jki[ap
引取る,ひきとる,回來；採用；離開,JLPT_1 JLPT,bqG=Sz>mVR
