expression,reading,meaning,tags,guid
混ぜる,まぜる,混合，攪拌,JLPT JLPT_2 JLPT_3,J@;szQ>5H7
交ぜる,まぜる,混合，混合,JLPT JLPT_2 JLPT_3,PxviWu8b^f
街,まち,鎮;街，路,JLPT JLPT_2 JLPT_3,HfD?AV.2#Q
間違い,まちがい,錯誤,JLPT Genki_Ln.19 JLPT_3 JLPT_2 Genki,BDS-:};NM$
松,まつ,松樹,JLPT JLPT_2 JLPT_3,q{u(t.GeD(
真っ赤,まっか,深紅色，潮紅（面部）,JLPT JLPT_2 JLPT_3,NaIP;.$n/b
全く,まったく,真的，完全,JLPT JLPT_2 JLPT_3,N~j_lRE~H>
祭,まつり,節，盛宴,JLPT JLPT_2 JLPT_3,b~w=W0;TL7
まとまる,まとまる,被收集，解決，井井有條,JLPT JLPT_2 JLPT_3,x(|HBhj.8
まとめる,まとめる,為了結論，收集，得出結論,JLPT JLPT_2 JLPT_3,iFaV|KCNxw
学ぶ,まなぶ,學習；學習,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,E-![dvkug}
真似,まね,模仿，模仿，行為,JLPT JLPT_2 JLPT_3,Ha/*s9C{]A
招く,まねく,邀請,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,rQ0-*9mHkN
まぶしい,まぶしい,耀眼，輻射,JLPT JLPT_2 JLPT_3,JQkYs:8mnj
柵,さく,柵欄，咸,JLPT_1 JLPT JLPT_3,y#vU&Fd{*`
裂ける,さける,分裂，撕裂，破裂,JLPT_1 JLPT JLPT_3,duhUDkU~WK
裁く,さばく,判斷,JLPT_1 JLPT JLPT_3,xRke1sza<m
酸化,さんか,氧化,JLPT_1 JLPT JLPT_3,D1MP^#_z1B
死,し,死亡，死亡,JLPT_1 JLPT JLPT_3,t06OltNZyD
資格,しかく,資格，要求，功能,JLPT_1 JLPT JLPT_3,wi++wC}pSU
視覚,しかく,視覺，視覺,JLPT_1 JLPT JLPT_3,E=/?Opn_[&
指揮,しき,命令，方向,JLPT_1 JLPT JLPT_3,I~OJZxTkqT
磁気,じき,磁性,JLPT_1 JLPT JLPT_3,"c,aD*!!MOk"
磁器,じき,瓷器，中國,JLPT_1 JLPT JLPT_3,Q82E>*!xNX
自己,じこ,自我，自己,JLPT_1 JLPT JLPT_3,:az?1DOih
字体,じたい,字體，刻字,JLPT_1 JLPT JLPT_3,jz(I1Q*KVQ
辞退,じたい,拒絕,JLPT_1 JLPT JLPT_3,s^yuvY0jMN
視点,してん,意見，觀點，視覺觀點,JLPT_1 JLPT JLPT_3,"fg,X`JJ|Co"
脂肪,しぼう,脂肪，油脂,JLPT_1 JLPT JLPT_3,z48jHbiC_$
志望,しぼう,希望，渴望，野心,JLPT_1 JLPT JLPT_3,r-E-GUEXsY
衆,しゅう,群眾，人,JLPT_1 JLPT JLPT_3,rXpmbk8=bE
住,じゅう,住宅，生活,JLPT_1 JLPT JLPT_3,Gr~DDJR6l}
修飾,しゅうしょく,裝飾修改（克）,JLPT_1 JLPT JLPT_3,O}Nr9R^}M5
私用,しよう,個人用途，私人企業,JLPT_1 JLPT JLPT_3,BnE{ivc`n=
仕様,しよう,方式，方法，規範,JLPT_1 JLPT JLPT_3,oE!*S&aFqD
情,じょう,感覺，情感，激情,JLPT_1 JLPT JLPT_3,bl3-{=5!X[
生涯,しょうがい,一個人的一生,JLPT_1 JLPT JLPT_3,Pie[%Re:m6
上司,じょうし,一個人,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,u|7SjLmC*W
正体,しょうたい,自然形狀，真實的顏色，真實角色,JLPT_1 JLPT JLPT_3,PK*KgnJaC
照明,しょうめい,照明,JLPT_1 JLPT JLPT_3,D&z&8>sgOU
女史,じょし,多發性硬化症。,JLPT_1 JLPT JLPT_3,"b7C,wG{C22"
助詞,じょし,（克）粒子（S），後位置,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.13,"MG<?XdN0,Z"
ショック,ショック,震驚,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.4,Od5f@HtWc-
進行,しんこう,進步,JLPT_1 JLPT JLPT_3,i:ZPt9q4?b
新興,しんこう,上升，發展，新興,JLPT_1 JLPT JLPT_3,e=XTe9$}W6
振興,しんこう,晉升，鼓勵,JLPT_1 JLPT JLPT_3,w.^ogJW1(4
申告,しんこく,報告，聲明,JLPT_1 JLPT JLPT_3,bpPy/Tdvi5
真理,しんり,真相,JLPT_1 JLPT JLPT_3,o~g13?^$If
水洗,すいせん,沖洗,JLPT_1 JLPT JLPT_3,uGMalIYW7L
ストレス,ストレス,壓力,JLPT_1 JLPT JLPT_3,.v(A*gC%Q
擦る,する,摩擦，chafe,JLPT_1 JLPT JLPT_3,BR[lU_Z<4K
正規,せいき,常規，合法,JLPT_1 JLPT JLPT_3,qB)0/c?(Sj
精巧,せいこう,精緻，精緻，精緻,JLPT_1 JLPT JLPT_3,O4>$NE8IPr
精算,せいさん,精確計算，調整,JLPT_1 JLPT JLPT_3,ovctUT)$>z
成年,せいねん,多數，成人年齡,JLPT_1 JLPT JLPT_3,xePq0XBgP_
声明,せいめい,聲明，聲明，宣言,JLPT_1 JLPT JLPT_3,B$[eh>:mkl
姓名,せいめい,姓名,JLPT_1 JLPT JLPT_3,C]0w+PhetE
生理,せいり,生理學，月經,JLPT_1 JLPT JLPT_3,f73PQXWx7=
節,せつ,何時，如果；部分;條款,JLPT_1 JLPT JLPT_3,oxQV.29qE;
膳,ぜん,（小）桌子，托盤，用餐,JLPT_1 JLPT JLPT_3,p1wC]g~$`W
禅,ぜん,禪）,JLPT_1 JLPT JLPT_3,iyz0<Gw>w^
選挙,せんきょ,選舉,JLPT JLPT_1 JLPT_3 Genki_Ln.23 Genki,"E:w+vZ=[*,"
先行,せんこう,上面，先去,JLPT_1 JLPT JLPT_3,H}S`T5a4|Z
選考,せんこう,選擇，篩選,JLPT_1 JLPT JLPT_3,f>TTKs[_O7
相,そう,方面，階段，面容,JLPT_1 JLPT JLPT_3,"uspMV-,ze1"
沿う,そう,奔跑，跟隨,JLPT_1 JLPT JLPT_3,p/frNLfSx`
添う,そう,陪伴，遵守,JLPT_1 JLPT JLPT_3,hF`[B^>-hS
僧,そう,和尚，牧師,JLPT_1 JLPT JLPT_3,yw]w|=zm=s
像,ぞう,雕像，圖像,JLPT_1 JLPT JLPT_3,nI=^X@DZIN
捜査,そうさ,搜索（尤其是在刑事調查中，調查）,JLPT_1 JLPT JLPT_3,"uDX,}/x@{/"
操縦,そうじゅう,管理，控制，操縱,JLPT_1 JLPT JLPT_3,M>/Rq`boN-
創造,そうぞう,創建,JLPT_1 JLPT JLPT_3,"dp,2/)bOJR"
隊,たい,政黨，部隊,JLPT_1 JLPT JLPT_3,oOV`L+=72#
退学,たいがく,輟學,JLPT_1 JLPT JLPT_3,A4yM&A#+4L
タイトル,タイトル,標題,JLPT_1 JLPT JLPT_3,C>q:RF*.r8
ダウン,ダウン,向下,JLPT_1 JLPT JLPT_3,P@qEmViSUu
高まる,たかまる,上升；成長；登機（V.I.）,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,p=9SjD]i]q
断つ,たつ,切斷，切斷,JLPT_1 JLPT JLPT_3,P?^bp-(y]k
盾,たて,盾,JLPT_1 JLPT JLPT_3,ol51jAu^|h
例え,たとえ,例子;雖然,JLPT_1 JLPT JLPT_3,vD1pJmAKj2
チャイム,チャイム,鈴,JLPT_1 JLPT JLPT_3,MQLqaV0IiT
挑戦,ちょうせん,挑戰，反抗,JLPT_1 JLPT JLPT_3,Fo2(&vWuR<
治療,ちりょう,醫療,JLPT_1 JLPT JLPT_3,yw{9Y;C!G/
対,つい,一對，夫婦，設置,JLPT_1 JLPT JLPT_3,C;9I#$4SFJ
接ぐ,つぐ,加入；拼湊在一起；設置（骨頭）；移植（樹）,JLPT_1 JLPT JLPT_3,iNY(7WR;G%
継ぐ,つぐ,成功（企業或繼承的人,JLPT_1 JLPT JLPT_3,L=(nKj-342
摘む,つむ,採摘，選擇，修剪,JLPT_1 JLPT JLPT_3,F?B0wE`T~h
露,つゆ,露,JLPT_1 JLPT JLPT_3,nf%]9K}w$o
強まる,つよまる,變得堅強，獲得力量,JLPT_1 JLPT JLPT_3,"c,02yf|3E;"
強める,つよめる,加強，強調,JLPT_1 JLPT JLPT_3,r51ril#).:
データ,データ,數據,JLPT_1 JLPT JLPT_3,mIV8F#]3m7
デザイン,デザイン,設計,JLPT_1 JLPT JLPT_3,L|t?~XL)K}
デザート,デザート,甜點,JLPT_1 JLPT JLPT_3,bL1L]V?.Fr
転校,てんこう,改變學校,JLPT_1 JLPT JLPT_3,OJyP}KWKG|
伝言,でんごん,口頭消息,JLPT_1 JLPT JLPT_3,GvqvJ@T>v!
と,と,和,JLPT_1 JLPT JLPT_3,M:Axq>|(Kg
問う,とう,問，詢問,JLPT_1 JLPT JLPT_3,liQ|$R<T6G
棟,とう,山脊（屋頂,JLPT_1 JLPT JLPT_3,DbAa])9/F(
倒産,とうさん,（公司）破產，破產,JLPT_1 JLPT JLPT_3,z@^@3D{^xO
同士,どうし,彼此，同伴，同志,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,LZ;*se^02u
同志,どうし,同樣的頭腦，同志，親切的靈魂,JLPT_1 JLPT JLPT_3,hK!%#l^Nm>
当然,とうぜん,明顯的;自然的,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.15,cz-NMt}<Am
動揺,どうよう,干擾，顫抖的衝擊,JLPT_1 JLPT JLPT_3,A!=y9>sh0L
説く,とく,解釋，倡導,JLPT_1 JLPT JLPT_3,oUk1CBesl;
綴じる,とじる,綁定，歸檔,JLPT_1 JLPT JLPT_3,]ZHD4IQ@J
供,とも,伴隨的，服務員，同伴，隨和,JLPT_1 JLPT JLPT_3,sml:7Y1}f0
並,なみ,媒介（例如，食物尺寸，質量，價格等），普通,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.6,w_{us|Bt(V
慣らす,ならす,習慣,JLPT_1 JLPT JLPT_3,KYq0Q{!HJ_
馴らす,ならす,馴化，馴服,JLPT_1 JLPT JLPT_3,OBi-;rN&v.
難,なん,困難，困難，缺陷,JLPT_1 JLPT JLPT_3,HB%n)kg>!j
音,ね,聲音，請注意,JLPT_1 JLPT JLPT_3,m2~M4cm)mU
年鑑,ねんかん,年鑑,JLPT_1 JLPT JLPT_3,i1+!b-Tw6h
脳,のう,大腦，記憶,JLPT_1 JLPT JLPT_3,GA>&i45J`=
臨む,のぞむ,看著，面對，參加（功能）,JLPT_1 JLPT JLPT_3,KS-n)JUr1X
肺,はい,肺,JLPT_1 JLPT JLPT_3,NQ;dD{HA.l
～敗,はい,損失的反擊，失敗,JLPT_1 JLPT JLPT_3,Jfw=ThK<1_
映える,はえる,發光，看起來有吸引力，看起來漂亮,JLPT_1 JLPT JLPT_3,c_<of-R32q
諮る,はかる,諮詢，授予,JLPT_1 JLPT JLPT_3,zH?Q%7Y|:s
図る,はかる,繪製，嘗試，設計，設計，將A引用A,JLPT_1 JLPT JLPT_3,oSV1hDA!z4
生やす,はやす,生長，耕種，穿鬍鬚,JLPT_1 JLPT JLPT_3,yqCGb?6_?M
班,はん,小組，政黨，（MIL）部分,JLPT_1 JLPT JLPT_3,oiqC3{QOR3
判,はん,尺寸（紙或書籍）,JLPT_1 JLPT JLPT_3,"FxD*L0,Q6x"
版,はん,版,JLPT_1 JLPT JLPT_3,wusB`V9s1U
碑,ひ,銘文,JLPT_1 JLPT JLPT_3,Kaa{nE*EBz
非行,ひこう,犯罪，不當行為,JLPT_1 JLPT JLPT_3,E<wpvtAJG)
票,ひょう,標籤，選票，標誌,JLPT_1 JLPT JLPT_3,"i*<L4C^,UW"
広まる,ひろまる,傳播，被傳播,JLPT_1 JLPT JLPT_3,c8ONuWuz#:
深める,ふかめる,加深，加強，加劇,JLPT_1 JLPT JLPT_3,c0BKoo3/`
福,ふく,福,JLPT_1 JLPT JLPT_3,m_8f-@p-oN
振り,ふり,風格，方式,JLPT_1 JLPT JLPT_3,Cb|X]Z#30A
経る,へる,通過，經過，體驗,JLPT_1 JLPT JLPT_3,"xYI,72?]/M"
保護,ほご,護理，保護，庇護所,JLPT_1 JLPT JLPT_3,P&2:@t7Bp.
保障,ほしょう,保證，保障，保修,JLPT_1 JLPT JLPT_3,ge$.nEK~0J
補償,ほしょう,賠償，賠償,JLPT_1 JLPT JLPT_3,n@O).>E`E!
ほっと,ほっと,感到放心,JLPT_1 JLPT JLPT_3,IA36R!IvOE
前もって,まえもって,事先事先，以前,JLPT_1 JLPT JLPT_3,wlgn+RR?9d
膜,まく,膜，電影,JLPT_1 JLPT JLPT_3,eczkIybUVQ
マスコミ,マスコミ,大眾傳播,JLPT_1 JLPT JLPT_3,c~yMgKSxj{
股,また,大腿，c,JLPT_1 JLPT JLPT_3,M~8AlqEF!|
末,まつ,結束,JLPT_1 JLPT JLPT_3,c](L`Ctg(*
マッサージ,マッサージ,按摩,JLPT_1 JLPT JLPT_3,CIT-/$8F-&
見掛ける,みかける,（碰巧看到），注意到，看到,JLPT_1 JLPT JLPT_3,x5#*oa=f1j
捲る,めくる,翻身，翻閱書頁,JLPT_1 JLPT JLPT_3,iY1_V_W5ZM
メッセージ,メッセージ,訊息,JLPT_1 JLPT JLPT_3,DIKKB*kyMZ
野党,やとう,反對黨,JLPT_1 JLPT JLPT_3,L$j=XCFoNq
優,ゆう,優越，高級,JLPT_1 JLPT JLPT_3,J%>HVQ7M=`
有機,ゆうき,有機的,JLPT_1 JLPT JLPT_3,m7Y{=QxsB-
世,よ,世界，社會，一代,JLPT_1 JLPT JLPT_3,E|]o*tNk82
良い,よい,很好，很好,JLPT_1 JLPT JLPT_3,zu]*YPRXMm
予想,よそう,期望，預期，預測,JLPT_1 JLPT JLPT_3,E0D`K(E!7;
弱まる,よわまる,削弱，瘦弱，沮喪,JLPT_1 JLPT JLPT_3,tRU<avrq6-
弱める,よわめる,削弱,JLPT_1 JLPT JLPT_3,n@|3sdAzme
ラベル,ラベル,標籤,JLPT_1 JLPT JLPT_3,Ni5Si{<X/E
ルール,ルール,規則,JLPT_1 JLPT JLPT_3,J<OIlv-=I*
枠,わく,框架，滑梯,JLPT_1 JLPT JLPT_3,l.gbfy2Op+
